iform	iclass	record_count	category	extension	isa_set	cpl	mode_16	mode_32	mode_64	vendor_scope	source_revision	source_reference
VPDPWSUDS_YMMi32_MASKmskw_YMM2i16_YMM2u16_AVX512	VPDPWSUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUDS_YMMi32_YMM2i16_MEM2u16	VPDPWSUDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUDS_YMMi32_YMM2i16_YMM2u16	VPDPWSUDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUDS_ZMMi32_MASKmskw_ZMM2i16_MEM2u16_AVX512	VPDPWSUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUDS_ZMMi32_MASKmskw_ZMM2i16_ZMM2u16_AVX512	VPDPWSUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_XMMi32_MASKmskw_XMM2i16_MEM2u16_AVX512	VPDPWSUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_XMMi32_MASKmskw_XMM2i16_XMM2u16_AVX512	VPDPWSUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_XMMi32_XMM2i16_MEM2u16	VPDPWSUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_XMMi32_XMM2i16_XMM2u16	VPDPWSUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_YMMi32_MASKmskw_YMM2i16_MEM2u16_AVX512	VPDPWSUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_YMMi32_MASKmskw_YMM2i16_YMM2u16_AVX512	VPDPWSUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_YMMi32_YMM2i16_MEM2u16	VPDPWSUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_YMMi32_YMM2i16_YMM2u16	VPDPWSUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_ZMMi32_MASKmskw_ZMM2i16_MEM2u16_AVX512	VPDPWSUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWSUD_ZMMi32_MASKmskw_ZMM2i16_ZMM2u16_AVX512	VPDPWSUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_XMMi32_MASKmskw_XMM2u16_MEM2i16_AVX512	VPDPWUSDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_XMMi32_MASKmskw_XMM2u16_XMM2i16_AVX512	VPDPWUSDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_XMMi32_XMM2u16_MEM2i16	VPDPWUSDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_XMMi32_XMM2u16_XMM2i16	VPDPWUSDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_YMMi32_MASKmskw_YMM2u16_MEM2i16_AVX512	VPDPWUSDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_YMMi32_MASKmskw_YMM2u16_YMM2i16_AVX512	VPDPWUSDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_YMMi32_YMM2u16_MEM2i16	VPDPWUSDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_YMMi32_YMM2u16_YMM2i16	VPDPWUSDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_ZMMi32_MASKmskw_ZMM2u16_MEM2i16_AVX512	VPDPWUSDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSDS_ZMMi32_MASKmskw_ZMM2u16_ZMM2i16_AVX512	VPDPWUSDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_XMMi32_MASKmskw_XMM2u16_MEM2i16_AVX512	VPDPWUSD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_XMMi32_MASKmskw_XMM2u16_XMM2i16_AVX512	VPDPWUSD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_XMMi32_XMM2u16_MEM2i16	VPDPWUSD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_XMMi32_XMM2u16_XMM2i16	VPDPWUSD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_YMMi32_MASKmskw_YMM2u16_MEM2i16_AVX512	VPDPWUSD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_YMMi32_MASKmskw_YMM2u16_YMM2i16_AVX512	VPDPWUSD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_YMMi32_YMM2u16_MEM2i16	VPDPWUSD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_YMMi32_YMM2u16_YMM2i16	VPDPWUSD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_ZMMi32_MASKmskw_ZMM2u16_MEM2i16_AVX512	VPDPWUSD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUSD_ZMMi32_MASKmskw_ZMM2u16_ZMM2i16_AVX512	VPDPWUSD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_XMMu32_MASKmskw_XMM2u16_MEM2u16_AVX512	VPDPWUUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_XMMu32_MASKmskw_XMM2u16_XMM2u16_AVX512	VPDPWUUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_XMMu32_XMM2u16_MEM2u16	VPDPWUUDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_XMMu32_XMM2u16_XMM2u16	VPDPWUUDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_YMMu32_MASKmskw_YMM2u16_MEM2u16_AVX512	VPDPWUUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_YMMu32_MASKmskw_YMM2u16_YMM2u16_AVX512	VPDPWUUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_YMMu32_YMM2u16_MEM2u16	VPDPWUUDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_YMMu32_YMM2u16_YMM2u16	VPDPWUUDS	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_ZMMu32_MASKmskw_ZMM2u16_MEM2u16_AVX512	VPDPWUUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUDS_ZMMu32_MASKmskw_ZMM2u16_ZMM2u16_AVX512	VPDPWUUDS	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_XMMu32_MASKmskw_XMM2u16_MEM2u16_AVX512	VPDPWUUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_XMMu32_MASKmskw_XMM2u16_XMM2u16_AVX512	VPDPWUUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_XMMu32_XMM2u16_MEM2u16	VPDPWUUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_XMMu32_XMM2u16_XMM2u16	VPDPWUUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_YMMu32_MASKmskw_YMM2u16_MEM2u16_AVX512	VPDPWUUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_YMMu32_MASKmskw_YMM2u16_YMM2u16_AVX512	VPDPWUUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_YMMu32_YMM2u16_MEM2u16	VPDPWUUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_YMMu32_YMM2u16_YMM2u16	VPDPWUUD	1	VEX	AVX_VNNI_INT16	AVX_VNNI_INT16	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_ZMMu32_MASKmskw_ZMM2u16_MEM2u16_AVX512	VPDPWUUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPDPWUUD_ZMMu32_MASKmskw_ZMM2u16_ZMM2u16_AVX512	VPDPWUUD	1	AVX512	AVX512EVEX	AVX512_VNNI_INT16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERM2F128_YMMqq_YMMqq_MEMqq_IMMb	VPERM2F128	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERM2F128_YMMqq_YMMqq_YMMqq_IMMb	VPERM2F128	1	AVX	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERM2I128_YMMqq_YMMqq_MEMqq_IMMb	VPERM2I128	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERM2I128_YMMqq_YMMqq_YMMqq_IMMb	VPERM2I128	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512	VPERMB	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512	VPERMB	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512	VPERMB	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512	VPERMB	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512	VPERMB	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512	VPERMB	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMD_YMMqq_YMMqq_MEMqq	VPERMD	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMD_YMMqq_YMMqq_YMMqq	VPERMD	1	AVX2	AVX2	AVX2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPERMD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPERMD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPERMD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPERMD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2B_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512	VPERMI2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2B_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512	VPERMI2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2B_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512	VPERMI2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2B_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512	VPERMI2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2B_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512	VPERMI2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2B_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512	VPERMI2B	1	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2D_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPERMI2D	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2D_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPERMI2D	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2D_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPERMI2D	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2D_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPERMI2D	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2D_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPERMI2D	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2D_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPERMI2D	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VPERMI2PD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VPERMI2PD	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VPERMI2PD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VPERMI2PD	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VPERMI2PD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VPERMI2PD	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VPERMI2PS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VPERMI2PS	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VPERMI2PS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VPERMI2PS	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VPERMI2PS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VPERMI2PS	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2Q_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPERMI2Q	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2Q_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPERMI2Q	1	AVX512	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2Q_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPERMI2Q	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2Q_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPERMI2Q	1	AVX512	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2Q_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPERMI2Q	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2Q_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPERMI2Q	1	AVX512	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2W_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPERMI2W	1	AVX512	AVX512EVEX	AVX512BW_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2W_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPERMI2W	1	AVX512	AVX512EVEX	AVX512BW_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2W_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPERMI2W	1	AVX512	AVX512EVEX	AVX512BW_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2W_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPERMI2W	1	AVX512	AVX512EVEX	AVX512BW_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VPERMI2W_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPERMI2W	1	AVX512	AVX512EVEX	AVX512BW_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
